Rk,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP,Year
43.0,43.0,NJN,Mile IliÄ,,1.0,5,6,0,1,0,.000,,,1.2,0.0,0.2,0.0,-0.2,-1.264,-52.0,-0.1,2005
44.0,44.0,ORL,Martynas AndriuÅ¡keviÄius,,1.0,6,9,0,4,0,.000,,,1.5,0.0,0.7,0.0,0.0,.155,5.2,0.0,2005
45.0,45.0,PHI,Lou Williams,,17.0,1123,27104,15593,2484,3789,.419,.351,.842,24.1,13.9,2.2,3.4,65.7,.116,1.4,23.2,2005
46.0,46.0,IND,Erazem Lorbek,,,,,,,,,,,,,,,,,,,2005
47.0,47.0,MIN,Bracey Wright,Indiana,2.0,26,325,129,39,20,.405,.324,.794,12.5,5.0,1.5,0.8,0.5,.068,-1.6,0.0,2005
48.0,48.0,SEA,MickaÃ«l Gelabale,,3.0,145,2348,670,330,115,.470,.316,.815,16.2,4.6,2.3,0.8,3.0,.062,-2.1,0.0,2005
49.0,49.0,WAS,Andray Blatche,,9.0,564,12462,5706,3024,798,.467,.237,.725,22.1,10.1,5.4,1.4,19.2,.074,-0.8,3.8,2005
50.0,50.0,BOS,Ryan Gomes,Providence,8.0,487,13463,4926,2239,712,.445,.349,.799,27.6,10.1,4.6,1.5,19.4,.069,-1.6,1.4,2005
51.0,51.0,UTA,Robert Whaley,Walsh University,1.0,23,212,49,43,17,.404,,.500,9.2,2.1,1.9,0.7,0.0,.004,-5.1,-0.2,2005
52.0,52.0,DEN,Axel Hervelle,,,,,,,,,,,,,,,,,,,2005
53.0,53.0,BOS,Orien Greene,Louisiana,4.0,131,1555,326,195,155,.387,.212,.642,11.9,2.5,1.5,1.2,-0.7,-.022,-4.6,-1.0,2005
54.0,54.0,NYK,Dijon Thompson,UCLA,2.0,16,93,45,19,3,.425,.308,.875,5.8,2.8,1.2,0.2,0.2,.102,-0.5,0.0,2005
55.0,55.0,SEA,Lawrence Roberts,Mississippi State,2.0,87,1150,334,310,35,.452,.000,.688,13.2,3.8,3.6,0.4,2.5,.106,-1.9,0.0,2005
56.0,56.0,DET,Amir Johnson,,14.0,870,18323,6102,4692,1073,.570,.332,.673,21.1,7.0,5.4,1.2,55.3,.145,0.3,10.6,2005
57.0,57.0,PHO,Marcin Gortat,,12.0,806,20691,7951,6407,915,.551,.150,.680,25.7,9.9,7.9,1.1,61.3,.142,0.4,12.7,2005
58.0,58.0,TOR,UroÅ¡ Slokar,,1.0,20,72,38,14,1,.538,.500,.692,3.6,1.9,0.7,0.1,0.1,.042,-5.6,-0.1,2005
59.0,59.0,ATL,Cenk Akyol,,,,,,,,,,,,,,,,,,,2005
60.0,60.0,DET,Alex Acker,Pepperdine,2.0,30,234,81,29,16,.370,.320,.500,7.8,2.7,1.0,0.5,-0.2,-.043,-5.3,-0.2,2005
,,,Round 2,Round 2,,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Advanced,Advanced,Advanced,Advanced,2005
1.0,1.0,TOR,Andrea Bargnani,,10.0,550,15806,7873,2541,653,.439,.354,.824,28.7,14.3,4.6,1.2,18.9,.057,-1.6,1.5,2006
2.0,2.0,CHI,LaMarcus Aldridge,Texas,16.0,1076,36242,20558,8736,2076,.493,.320,.813,33.7,19.1,8.1,1.9,115.6,.153,1.7,33.4,2006
3.0,3.0,CHA,Adam Morrison,Gonzaga,3.0,161,3278,1200,342,222,.373,.331,.710,20.4,7.5,2.1,1.4,-1.4,-.021,-5.0,-2.4,2006
4.0,4.0,POR,Tyrus Thomas,LSU,8.0,402,7932,3093,1938,347,.438,.235,.732,19.7,7.7,4.8,0.9,13.0,.078,-1.2,1.7,2006
5.0,5.0,ATL,Shelden Williams,Duke,6.0,361,5586,1618,1562,163,.462,.222,.740,15.5,4.5,4.3,0.5,9.9,.085,-3.0,-1.5,2006
6.0,6.0,MIN,Brandon Roy,Washington,6.0,326,11561,6136,1388,1517,.459,.348,.800,35.5,18.8,4.3,4.7,37.4,.155,3.6,16.3,2006
7.0,7.0,BOS,Randy Foye,Villanova,11.0,752,19279,7729,1686,2112,.401,.366,.852,25.6,10.3,2.2,2.8,23.5,.058,-1.2,3.8,2006
8.0,8.0,HOU,Rudy Gay,UConn,17.0,1120,34561,17642,6283,2280,.452,.346,.799,30.9,15.8,5.6,2.0,61.0,.085,0.6,22.4,2006
9.0,9.0,GSW,Patrick O'Bryant,Bradley,4.0,90,524,186,127,25,.494,.000,.583,5.8,2.1,1.4,0.3,0.5,.046,-4.6,-0.3,2006
10.0,10.0,SEA,Mouhamed Sene,,3.0,47,260,103,75,1,.427,,.589,5.5,2.2,1.6,0.0,0.3,.052,-5.1,-0.2,2006
11.0,11.0,ORL,JJ Redick,Duke,15.0,940,23964,12028,1903,1862,.447,.415,.892,25.5,12.8,2.0,2.0,63.7,.128,0.6,16.0,2006
12.0,12.0,NOK,Hilton Armstrong,UConn,6.0,292,3378,880,766,102,.501,.286,.582,11.6,3.0,2.6,0.3,3.9,.055,-4.1,-1.8,2006
13.0,13.0,PHI,Thabo Sefolosha,,14.0,869,19062,4994,3252,1196,.449,.349,.732,21.9,5.7,3.7,1.4,39.3,.099,0.6,12.4,2006
14.0,14.0,UTA,Ronnie Brewer,Arkansas,8.0,502,11539,3940,1427,828,.490,.254,.675,23.0,7.8,2.8,1.6,30.4,.127,1.6,10.6,2006
15.0,15.0,NOK,Cedric Simmons,NC State,3.0,75,705,163,141,14,.409,,.390,9.4,2.2,1.9,0.2,0.1,.005,-5.0,-0.5,2006
16.0,16.0,CHI,Rodney Carney,Memphis,5.0,299,4600,1778,588,132,.422,.338,.704,15.4,5.9,2.0,0.4,6.2,.064,-1.6,0.5,2006
17.0,17.0,IND,Shawne Williams,Memphis,7.0,314,5368,1769,945,220,.403,.339,.755,17.1,5.6,3.0,0.7,6.7,.060,-2.2,-0.3,2006
18.0,18.0,WAS,Oleksiy Pecherov,,3.0,111,1044,438,266,20,.386,.290,.793,9.4,3.9,2.4,0.2,0.5,.025,-4.8,-0.7,2006
19.0,19.0,SAC,Quincy Douby,Rutgers University,3.0,143,1535,588,152,93,.389,.312,.884,10.7,4.1,1.1,0.7,0.0,.000,-3.5,-0.6,2006
20.0,20.0,NYK,Renaldo Balkman,South Carolina,6.0,221,3064,894,769,132,.510,.172,.542,13.9,4.0,3.5,0.6,7.2,.113,0.1,1.6,2006
21.0,21.0,PHO,Rajon Rondo,Kentucky,16.0,957,28571,9337,4349,7584,.456,.324,.611,29.9,9.8,4.5,7.9,61.8,.104,1.2,23.2,2006
22.0,22.0,NJN,Marcus Williams,UConn,4.0,203,3095,1128,361,574,.386,.321,.767,15.2,5.6,1.8,2.8,0.0,-.001,-3.3,-1.0,2006
23.0,23.0,NJN,Josh Boone,UConn,4.0,256,4482,1340,1258,125,.544,,.445,17.5,5.2,4.9,0.5,9.1,.097,-2.0,0.0,2006
24.0,24.0,MEM,Kyle Lowry,Villanova,20.0,1174,36683,16359,4961,7100,.423,.368,.815,31.2,13.9,4.2,6.0,112.6,.147,2.7,43.4,2006
25.0,25.0,CLE,Shannon Brown,Michigan State,9.0,408,7329,3118,760,458,.420,.332,.807,18.0,7.6,1.9,1.1,9.2,.060,-1.5,1.0,2006
26.0,26.0,LAL,Jordan Farmar,UCLA,10.0,504,9840,3888,958,1453,.423,.374,.739,19.5,7.7,1.9,2.9,13.9,.068,-0.5,3.7,2006
27.0,27.0,PHO,Sergio RodrÃ­guez,,5.0,353,5281,1747,525,1183,.409,.337,.739,15.0,4.9,1.5,3.4,4.3,.039,-2.0,0.1,2006
28.0,28.0,DAL,Maurice Ager,Michigan State,4.0,82,505,169,46,19,.339,.250,.566,6.2,2.1,0.6,0.2,-0.9,-.089,-9.4,-0.9,2006
29.0,29.0,NYK,Mardy Collins,Temple,4.0,189,2771,742,336,327,.380,.299,.599,14.7,3.9,1.8,1.7,-1.6,-.027,-4.4,-1.7,2006
30.0,30.0,POR,Joel Freeland,,3.0,151,1821,477,518,65,.459,.000,.728,12.1,3.2,3.4,0.4,3.2,.084,-3.3,-0.6,2006
31.0,31.0,POR,James White,Cincinnati,3.0,67,583,182,68,35,.438,.340,.676,8.7,2.7,1.0,0.5,0.8,.062,-3.2,-0.2,2006
32.0,32.0,HOU,Steve Novak,Marquette,11.0,467,5657,2177,591,132,.437,.430,.877,12.1,4.7,1.3,0.3,14.5,.123,0.8,4.0,2006
33.0,33.0,ATL,Solomon Jones,South Florida,8.0,281,3092,839,654,99,.467,.111,.717,11.0,3.0,2.3,0.4,5.0,.078,-4.0,-1.6,2006
34.0,34.0,LAC,Paul Davis,Michigan State,4.0,82,702,217,158,32,.402,.000,.732,8.6,2.6,1.9,0.4,0.5,.035,-4.2,-0.4,2006
35.0,35.0,TOR,P.J. Tucker,Texas,14.0,886,24993,5863,4778,1225,.425,.366,.750,28.2,6.6,5.4,1.4,43.3,.083,-1.0,6.4,2006
36.0,36.0,MIN,Craig Smith,Boston College,6.0,403,6826,3080,1567,322,.553,.037,.661,16.9,7.6,3.9,0.8,16.0,.113,-1.2,1.4,2006
37.0,37.0,MIN,Bobby Jones,Washington,2.0,91,867,288,149,44,.442,.306,.685,9.5,3.2,1.6,0.5,1.1,.060,-4.1,-0.5,2006
38.0,38.0,GSW,Kosta PeroviÄ,,1.0,7,38,10,13,1,.300,,.667,5.4,1.4,1.9,0.1,0.0,.060,-5.9,0.0,2006
39.0,39.0,MIL,David Noel,UNC,1.0,68,792,184,123,65,.367,.321,.860,11.6,2.7,1.8,1.0,0.4,.024,-3.1,-0.2,2006
40.0,40.0,SEA,Denham Brown,UConn,,,,,,,,,,,,,,,,,,2006
41.0,41.0,ORL,James Augustine,Illinois,2.0,27,156,42,33,4,.514,,.500,5.8,1.6,1.2,0.1,0.3,.101,-2.7,0.0,2006
42.0,42.0,CLE,Daniel Gibson,Texas,7.0,397,9316,3115,792,775,.402,.407,.780,23.5,7.8,2.0,2.0,16.0,.082,-1.0,2.4,2006
43.0,43.0,NOK,Marcus Vinicius,,2.0,26,172,50,19,7,.457,.421,.556,6.6,1.9,0.7,0.3,0.2,.056,-3.0,0.0,2006
44.0,44.0,ORL,Lior Eliyahu,,,,,,,,,,,,,,,,,,,2006
45.0,45.0,IND,Alexander Johnson,Florida State,2.0,102,1302,439,275,30,.517,,.672,12.8,4.3,2.7,0.3,1.5,.056,-4.6,-0.9,2006
46.0,46.0,UTA,Dee Brown,Illinois,2.0,68,711,140,69,119,.340,.250,.643,10.5,2.1,1.0,1.8,0.1,.008,-3.0,-0.2,2006
47.0,47.0,UTA,Paul Millsap,Louisiana Tech,16.0,1085,30498,14536,7673,2378,.489,.341,.736,28.1,13.4,7.1,2.2,95.4,.150,1.9,29.9,2006
48.0,48.0,WAS,Vladimir Veremeenko,,,,,,,,,,,,,,,,,,,2006
49.0,49.0,DEN,Leon Powe,California,5.0,239,3320,1484,911,78,.515,.000,.682,13.9,6.2,3.8,0.3,12.0,.174,-1.6,0.3,2006
50.0,50.0,CHA,Ryan Hollins,UCLA,10.0,518,6134,1913,1140,151,.584,.000,.649,11.8,3.7,2.2,0.3,10.4,.081,-4.1,-3.2,2006
51.0,51.0,LAL,Cheikh Samb,,2.0,22,114,22,31,1,.250,.000,.444,5.2,1.0,1.4,0.0,-0.1,-.056,-9.1,-0.2,2006
52.0,52.0,LAC,Guillermo DÃ­az,Miami (FL),1.0,6,18,5,2,1,.250,.000,.600,3.0,0.8,0.3,0.2,0.0,.033,-2.9,0.0,2006
53.0,53.0,SEA,Yotam Halperin,,,,,,,,,,,,,,,,,,,2006
54.0,54.0,NJN,Hassan Adams,Arizona,2.0,73,547,185,84,14,.534,.000,.643,7.5,2.5,1.2,0.2,0.8,.072,-2.3,0.0,2006
55.0,55.0,CLE,Ejike Ugboaja,,,,,,,,,,,,,,,,,,,2006
56.0,56.0,TOR,Edin BavÄiÄ,,,,,,,,,,,,,,,,,,,2006
57.0,57.0,MIN,Loukas Mavrokefalidis,,,,,,,,,,,,,,,,,,,2006
58.0,58.0,DAL,J.R. Pinnock,George Washington,,,,,,,,,,,,,,,,,,2006
59.0,59.0,SAS,Damir Markota,,1.0,30,170,51,31,6,.365,.375,.636,5.7,1.7,1.0,0.2,-0.2,-.070,-8.5,-0.3,2006
60.0,60.0,DET,Will Blalock,Iowa State,1.0,14,166,25,15,17,.300,.200,1.000,11.9,1.8,1.1,1.2,-0.1,-.032,-5.8,-0.2,2006
,,,Round 2,Round 2,,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Advanced,Advanced,Advanced,Advanced,2006
1.0,1.0,POR,Greg Oden,Ohio State,3.0,105,2028,840,656,51,.574,,.658,19.3,8.0,6.2,0.5,7.3,.174,-0.4,0.8,2007
2.0,2.0,SEA,Kevin Durant,Texas,18.0,1135,41670,30882,7884,4949,.502,.390,.882,36.7,27.2,6.9,4.4,177.0,.204,6.4,88.0,2007
3.0,3.0,ATL,Al Horford,Florida,19.0,1149,36161,14768,8988,3648,.508,.376,.763,31.5,12.9,7.8,3.2,117.4,.156,2.8,44.2,2007
4.0,4.0,MEM,Mike Conley,Ohio State,19.0,1186,36879,16556,3482,6674,.438,.389,.826,31.1,14.0,2.9,5.6,106.5,.139,2.4,40.8,2007
5.0,5.0,BOS,Jeff Green,Georgetown,18.0,1222,33278,14425,4884,1784,.450,.338,.804,27.2,11.8,4.0,1.5,56.0,.081,-1.4,4.7,2007
6.0,6.0,MIL,Yi Jianlian,,5.0,272,6038,2148,1339,192,.404,.333,.780,22.2,7.9,4.9,0.7,3.1,.025,-4.3,-3.5,2007
7.0,7.0,MIN,Corey Brewer,Florida,13.0,819,18771,7097,2287,1250,.425,.284,.713,22.9,8.7,2.8,1.5,22.5,.058,-1.6,2.0,2007
8.0,8.0,CHA,Brandan Wright,UNC,10.0,428,6949,2976,1560,199,.607,.000,.674,16.2,7.0,3.6,0.5,26.2,.181,2.3,7.5,2007
9.0,9.0,CHI,Joakim Noah,Florida,13.0,672,18646,5881,6058,1907,.491,.000,.700,27.7,8.8,9.0,2.8,61.9,.159,2.5,20.9,2007
10.0,10.0,SAC,Spencer Hawes,Washington,10.0,684,15541,5932,3893,1271,.457,.350,.716,22.7,8.7,5.7,1.9,22.6,.070,-1.1,3.4,2007
11.0,11.0,ATL,Acie Law,Texas A&M,4.0,188,2385,725,195,309,.413,.235,.778,12.7,3.9,1.0,1.6,1.6,.032,-3.9,-1.1,2007
12.0,12.0,PHI,Thaddeus Young,Georgia Tech,17.0,1172,33012,14225,6614,2135,.503,.328,.661,28.2,12.1,5.6,1.8,71.9,.105,0.5,20.7,2007
13.0,13.0,NOK,Julian Wright,Kansas,4.0,231,3049,907,531,182,.499,.262,.584,13.2,3.9,2.3,0.8,3.9,.061,-0.5,1.2,2007
14.0,14.0,LAC,Al Thornton,Florida State,4.0,296,8274,3527,1233,353,.452,.293,.747,28.0,11.9,4.2,1.2,6.1,.035,-3.5,-3.2,2007
15.0,15.0,DET,Rodney Stuckey,Eastern Washington,10.0,651,17890,8185,1912,2333,.423,.300,.824,27.5,12.6,2.9,3.6,28.7,.077,-0.9,4.9,2007
16.0,16.0,WAS,Nick Young,USC,12.0,720,16419,8194,1427,687,.418,.376,.836,22.8,11.4,2.0,1.0,18.6,.054,-2.2,-0.8,2007
17.0,17.0,NJN,Sean Williams,Boston College,4.0,137,1978,581,472,47,.511,.000,.624,14.4,4.2,3.4,0.3,3.0,.073,-3.1,-0.6,2007
18.0,18.0,GSW,Marco Belinelli,,13.0,860,19548,8370,1769,1429,.424,.376,.846,22.7,9.7,2.1,1.7,30.5,.075,-1.3,3.3,2007
19.0,19.0,LAL,Javaris Crittenton,Georgia Tech,2.0,113,1853,595,276,201,.442,.231,.638,16.4,5.3,2.4,1.8,0.1,.002,-4.2,-1.0,2007
20.0,20.0,MIA,Jason Smith,Colorado State,11.0,616,10029,3777,2075,453,.468,.333,.783,16.3,6.1,3.4,0.7,14.1,.067,-2.9,-2.4,2007
21.0,21.0,PHI,Daequan Cook,Ohio State,6.0,328,5993,2114,703,243,.369,.359,.813,18.3,6.4,2.1,0.7,4.9,.039,-2.7,-1.1,2007
22.0,22.0,CHA,Jared Dudley,Boston College,14.0,904,20117,6633,2849,1394,.463,.393,.732,22.3,7.3,3.2,1.5,43.0,.103,0.2,11.0,2007
23.0,23.0,NYK,Wilson Chandler,DePaul,12.0,676,20287,8463,3574,1205,.443,.341,.770,30.0,12.5,5.3,1.8,29.0,.069,-1.3,3.5,2007
24.0,24.0,PHO,Rudy FernÃ¡ndez,,4.0,249,5965,2254,608,554,.399,.360,.840,24.0,9.1,2.4,2.2,14.2,.114,1.7,5.6,2007
25.0,25.0,UTA,Morris Almond,Rice University,3.0,38,361,119,46,12,.381,.292,.743,9.5,3.1,1.2,0.3,0.0,.005,-6.1,-0.4,2007
26.0,26.0,HOU,Aaron Brooks,Oregon,10.0,645,13439,6259,1079,1925,.413,.370,.837,20.8,9.7,1.7,3.0,19.2,.069,-1.2,2.7,2007
27.0,27.0,DET,Arron Afflalo,UCLA,11.0,762,20829,8198,2176,1386,.450,.386,.825,27.3,10.8,2.9,1.8,33.5,.077,-1.5,2.4,2007
28.0,28.0,SAS,Tiago Splitter,,7.0,355,6812,2816,1779,423,.555,.143,.697,19.2,7.9,5.0,1.2,25.3,.178,1.1,5.4,2007
29.0,29.0,PHO,Alando Tucker,Wisconsin,3.0,51,426,211,49,16,.423,.294,.783,8.4,4.1,1.0,0.3,0.4,.045,-4.5,-0.3,2007
30.0,30.0,PHI,Petteri Koponen,,,,,,,,,,,,,,,,,,,2007
31.0,31.0,SEA,Carl Landry,Purdue,9.0,513,11524,5541,2533,355,.535,.300,.785,22.5,10.8,4.9,0.7,35.9,.149,-0.3,5.0,2007
32.0,32.0,BOS,Gabe Pruitt,USC,2.0,62,461,125,51,52,.321,.283,.783,7.4,2.0,0.8,0.8,0.4,.043,-2.8,-0.1,2007
33.0,33.0,SAS,Marcus Williams,Arizona,2.0,13,39,14,12,3,.318,,,3.0,1.1,0.9,0.2,-0.1,-.084,-5.4,0.0,2007
34.0,34.0,DAL,Nick Fazekas,Nevada,1.0,26,269,107,89,11,.561,.000,.682,10.3,4.1,3.4,0.4,0.8,.148,0.5,0.2,2007
35.0,35.0,SEA,Glen Davis,LSU,8.0,514,10865,4111,2236,457,.447,.182,.700,21.1,8.0,4.4,0.9,18.6,.082,-2.6,-1.7,2007
36.0,36.0,GSW,Jermareo Davidson,Alabama,2.0,52,433,162,96,14,.425,,.578,8.3,3.1,1.8,0.3,0.0,.000,-5.2,-0.3,2007
37.0,37.0,POR,Josh McRoberts,Duke,11.0,433,8271,2333,1686,901,.463,.340,.705,19.1,5.4,3.9,2.1,18.5,.107,0.3,4.7,2007
38.0,38.0,PHI,Kyrylo Fesenko,,5.0,135,1107,305,269,40,.496,.000,.410,8.2,2.3,2.0,0.3,0.9,.038,-5.7,-1.1,2007
39.0,39.0,MIA,Stanko BaraÄ,,,,,,,,,,,,,,,,,,,2007
40.0,40.0,LAL,Sun Yue,,1.0,10,28,6,0,2,.273,.000,,2.8,0.6,0.0,0.2,-0.1,-.226,-19.4,-0.1,2007
41.0,41.0,MIN,Chris Richard,Florida,2.0,70,780,135,194,25,.483,,.605,11.1,1.9,2.8,0.4,0.7,.045,-5.7,-0.7,2007
42.0,42.0,POR,Derrick Byars,Vanderbilt,1.0,2,37,10,11,1,.273,.000,1.000,18.5,5.0,5.5,0.5,0.1,.147,-4.7,0.0,2007
43.0,43.0,NOK,Adam Haluska,Iowa,,,,,,,,,,,,,,,,,,2007
44.0,44.0,ORL,Reyshawn Terry,UNC,,,,,,,,,,,,,,,,,,2007
45.0,45.0,LAC,Jared Jordan,Marist College,,,,,,,,,,,,,,,,,,2007
46.0,46.0,GSW,StÃ©phane Lasme,UMass,1.0,16,303,83,53,3,.451,,.594,18.9,5.2,3.3,0.2,0.3,.041,-4.4,-0.2,2007
47.0,47.0,WAS,Dominic McGuire,Fresno State,6.0,342,5348,939,1169,422,.419,.188,.658,15.6,2.7,3.4,1.2,4.1,.037,-2.1,-0.1,2007
48.0,48.0,LAL,Marc Gasol,,13.0,891,28719,12514,6604,2996,.481,.360,.776,32.2,14.0,7.4,3.4,85.3,.143,3.1,36.5,2007
49.0,49.0,CHI,Aaron Gray,Pitt,7.0,318,3851,1066,1190,207,.509,.000,.562,12.1,3.4,3.7,0.7,6.2,.077,-3.6,-1.5,2007
50.0,50.0,DAL,Renaldas Seibutis,,,,,,,,,,,,,,,,,,,2007
51.0,51.0,CHI,JamesOn Curry,Oklahoma State,1.0,1,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,2007
52.0,52.0,POR,Taurean Green,Florida,1.0,17,74,27,10,11,.280,.182,.917,4.4,1.6,0.6,0.6,-0.1,-.066,-7.5,-0.1,2007
53.0,53.0,POR,Demetris Nichols,Syracuse,2.0,18,58,22,7,2,.281,.200,.500,3.2,1.2,0.4,0.1,-0.2,-.203,-10.3,-0.1,2007
54.0,54.0,HOU,Brad Newley,,,,,,,,,,,,,,,,,,,2007
55.0,55.0,UTA,Herbert Hill,Providence,,,,,,,,,,,,,,,,,,2007
56.0,56.0,MIL,Ramon Sessions,Nevada,11.0,691,16119,7141,1840,2807,.434,.316,.791,23.3,10.3,2.7,4.1,28.8,.086,-0.7,5.2,2007
57.0,57.0,DET,Sammy Mejia,DePaul,,,,,,,,,,,,,,,,,,2007
58.0,58.0,SAS,Georgios Printezis,,,,,,,,,,,,,,,,,,,2007
59.0,59.0,PHO,D.J. Strawberry,Maryland,1.0,33,270,73,28,30,.315,.240,.474,8.2,2.2,0.8,0.9,-0.2,-.031,-5.6,-0.2,2007
60.0,60.0,DAL,Milovan RakoviÄ,,,,,,,,,,,,,,,,,,,2007
,,,Round 2,Round 2,,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Advanced,Advanced,Advanced,Advanced,2007
1.0,1.0,CHI,Derrick Rose,Memphis,15.0,723,22054,12573,2324,3770,.456,.316,.831,30.5,17.4,3.2,5.2,44.6,.097,1.2,18.2,2008
2.0,2.0,MIA,Michael Beasley,Kansas State,11.0,609,13903,7568,2861,788,.465,.349,.759,22.8,12.4,4.7,1.3,15.6,.054,-1.7,0.9,2008
3.0,3.0,MIN,O.J. Mayo,USC,8.0,547,16919,7574,1706,1607,.429,.373,.820,30.9,13.8,3.1,2.9,21.8,.062,-0.9,4.7,2008
4.0,4.0,SEA,Russell Westbrook,UCLA,18.0,1251,41572,26406,8770,10015,.439,.307,.772,33.2,21.1,7.0,8.0,112.7,.130,3.6,58.7,2008
5.0,5.0,MEM,Kevin Love,UCLA,18.0,960,27617,15455,9531,2191,.438,.368,.828,28.8,16.1,9.9,2.3,95.1,.165,3.2,36.4,2008
6.0,6.0,NYK,Danilo Gallinari,,14.0,777,22410,11607,3618,1469,.428,.381,.876,28.8,14.9,4.7,1.9,65.4,.140,1.7,20.8,2008
7.0,7.0,LAC,Eric Gordon,Indiana,18.0,928,28905,14142,2113,2509,.430,.372,.810,31.1,15.2,2.3,2.7,41.9,.070,-0.8,9.0,2008
8.0,8.0,MIL,Joe Alexander,West Virginia,2.0,67,745,282,120,44,.410,.340,.698,11.1,4.2,1.8,0.7,0.5,.030,-3.6,-0.3,2008
9.0,9.0,CHA,D.J. Augustin,Texas,14.0,976,22851,9259,1805,3761,.412,.381,.867,23.4,9.5,1.8,3.9,47.7,.100,-0.7,7.6,2008
10.0,10.0,NJN,Brook Lopez,Stanford,18.0,1119,33735,17610,6768,1623,.496,.352,.797,30.1,15.7,6.0,1.5,91.9,.131,1.3,27.7,2008
11.0,11.0,IND,Jerryd Bayless,Arizona,11.0,586,12486,4909,1235,1674,.411,.361,.818,21.3,8.4,2.1,2.9,18.6,.072,-1.6,1.1,2008
12.0,12.0,SAC,Jason Thompson,Rider University,8.0,588,14819,5210,3880,635,.496,.143,.657,25.2,8.9,6.6,1.1,23.8,.077,-2.6,-2.4,2008
13.0,13.0,POR,Brandon Rush,Kansas,9.0,481,10564,3250,1413,468,.426,.402,.706,22.0,6.8,2.9,1.0,11.2,.051,-1.4,1.6,2008
14.0,14.0,GSW,Anthony Randolph,LSU,6.0,252,3841,1789,1078,187,.453,.241,.740,15.2,7.1,4.3,0.7,5.8,.072,-1.6,0.4,2008
15.0,15.0,PHO,Robin Lopez,Stanford,16.0,992,20937,8326,4660,819,.537,.297,.743,21.1,8.4,4.7,0.8,49.6,.114,-1.1,4.6,2008
16.0,16.0,PHI,Marreese Speights,Florida,10.0,705,10640,5592,2875,461,.459,.356,.797,15.1,7.9,4.1,0.7,25.8,.116,-2.2,-0.6,2008
17.0,17.0,TOR,Roy Hibbert,Georgetown,9.0,662,16389,6611,4173,885,.465,.250,.755,24.8,10.0,6.3,1.3,35.9,.105,-1.1,3.5,2008
18.0,18.0,WAS,JaVale McGee,Nevada,16.0,909,14676,6907,4577,386,.578,.192,.604,16.1,7.6,5.0,0.4,43.7,.143,0.0,7.3,2008
19.0,19.0,CLE,J.J. Hickson,NC State,8.0,534,11925,5081,3639,449,.505,.000,.617,22.3,9.5,6.8,0.8,21.9,.088,-1.8,0.5,2008
20.0,20.0,CHA,Alexis AjinÃ§a,,7.0,293,3905,1553,1150,143,.503,.286,.797,13.3,5.3,3.9,0.5,7.5,.093,-2.8,-0.8,2008
21.0,21.0,NJN,Ryan Anderson,California,12.0,649,16769,8001,3413,586,.422,.380,.854,25.8,12.3,5.3,0.9,46.7,.134,1.0,12.8,2008
22.0,22.0,ORL,Courtney Lee,Western Kentucky,12.0,811,21938,7765,2127,1353,.451,.388,.853,27.1,9.6,2.6,1.7,39.3,.086,-0.6,7.9,2008
23.0,23.0,UTA,Kosta Koufos,Ohio State,11.0,686,11271,3913,3452,359,.534,.000,.582,16.4,5.7,5.0,0.5,28.3,.120,-1.3,2.0,2008
24.0,24.0,SEA,Serge Ibaka,,14.0,919,25127,11028,6513,749,.513,.359,.757,27.3,12.0,7.1,0.8,73.0,.139,0.5,15.7,2008
25.0,25.0,HOU,Nicolas Batum,,18.0,1145,32886,11319,5513,3559,.436,.369,.832,28.7,9.9,4.8,3.1,74.0,.108,1.5,28.7,2008
26.0,26.0,SAS,George Hill,IUPUI,15.0,915,24501,9545,2731,2807,.457,.380,.806,26.8,10.4,3.0,3.1,71.0,.139,1.1,19.4,2008
27.0,27.0,NOH,Darrell Arthur,Kansas,9.0,503,8945,3282,1768,409,.444,.352,.765,17.8,6.5,3.5,0.8,12.3,.066,-2.2,-0.4,2008
28.0,28.0,MEM,DontÃ© Greene,Syracuse,4.0,253,4259,1541,600,183,.406,.304,.701,16.8,6.1,2.4,0.7,1.5,.017,-2.8,-0.9,2008
29.0,29.0,DET,D.J. White,Indiana,6.0,138,2111,810,437,80,.507,.333,.720,15.3,5.9,3.2,0.6,3.8,.087,-2.1,0.0,2008
30.0,30.0,BOS,J.R. Giddens,New Mexico,2.0,38,247,73,54,13,.476,.000,.565,6.5,1.9,1.4,0.3,0.1,.027,-4.3,-0.1,2008
31.0,31.0,MIN,Nikola PekoviÄ,,6.0,271,6744,3405,1807,199,.518,,.760,24.9,12.6,6.7,0.7,18.8,.134,-0.7,2.2,2008
32.0,32.0,SEA,Walter Sharpe,UAB,1.0,8,20,8,3,0,.364,.000,.000,2.5,1.0,0.4,0.0,-0.1,-.131,-10.1,0.0,2008
33.0,33.0,POR,Joey Dorsey,Memphis,4.0,130,1488,344,513,55,.534,.000,.375,11.4,2.6,3.9,0.4,2.9,.092,-2.7,-0.3,2008
